FileName,Frame,PixelCount,OriginalPixelCount,PixelIncrease,PercentIncrease,CorrectionMethod,KernelSize,Iterations
0X3394222B4D42120E.avi,42,1906,1506,400,26.560424966799467,morphological_dilation,3,2
0X3394222B4D42120E.avi,64,1490,1150,340,29.565217391304348,morphological_dilation,3,2
0X3395476F5A327AEC.avi,41,2060,1656,404,24.396135265700483,morphological_dilation,3,2
0X3395476F5A327AEC.avi,58,1214,894,320,35.79418344519016,morphological_dilation,3,2
0X339CE86F29AF16AC.avi,0,2602,2154,448,20.798514391829155,morphological_dilation,3,2
0X339CE86F29AF16AC.avi,20,1947,1543,404,26.182760855476346,morphological_dilation,3,2
0X339EDBDA0782AA12.avi,92,2415,1987,428,21.540010065425264,morphological_dilation,3,2
0X339EDBDA0782AA12.avi,111,1485,1133,352,31.06796116504854,morphological_dilation,3,2
0X339F99A07CA3DDE6.avi,83,1394,1050,344,32.761904761904766,morphological_dilation,3,2
0X339F99A07CA3DDE6.avi,100,862,582,280,48.10996563573883,morphological_dilation,3,2
0X33A5EAE97F02CAC5.avi,5,2062,1607,455,28.313627878033603,morphological_dilation,3,2
0X33A5EAE97F02CAC5.avi,27,1346,974,372,38.19301848049281,morphological_dilation,3,2
0X33A69D89DA1BF30B.avi,51,3126,2614,512,19.58684009181331,morphological_dilation,3,2
0X33A69D89DA1BF30B.avi,74,2569,2101,468,22.275107091861017,morphological_dilation,3,2
0X33AF76D527A55F61.avi,4,1879,1479,400,27.045300878972277,morphological_dilation,3,2
0X33AF76D527A55F61.avi,16,1117,777,340,43.758043758043755,morphological_dilation,3,2
0X33B2731B3D69C2E8.avi,56,1380,1060,320,30.18867924528302,morphological_dilation,3,2
0X33B2731B3D69C2E8.avi,70,822,555,267,48.10810810810811,morphological_dilation,3,2
0X33B47388D301E9B9.avi,45,1502,1134,368,32.451499118165785,morphological_dilation,3,2
0X33B47388D301E9B9.avi,61,1026,718,308,42.89693593314763,morphological_dilation,3,2
0X33B931135755C02D.avi,101,2244,1756,488,27.790432801822323,morphological_dilation,3,2
0X33B931135755C02D.avi,118,1382,1018,364,35.75638506876228,morphological_dilation,3,2
0X33BB0E79E1949B78.avi,39,1659,1267,392,30.939226519337016,morphological_dilation,3,2
0X33BB0E79E1949B78.avi,53,1019,715,304,42.51748251748252,morphological_dilation,3,2
0X33BECF6DE6E8D68B.avi,79,2313,1881,432,22.966507177033492,morphological_dilation,3,2
0X33BECF6DE6E8D68B.avi,100,1695,1288,407,31.599378881987576,morphological_dilation,3,2
0X33BF00D55528C824.avi,9,1051,747,304,40.69611780455154,morphological_dilation,3,2
0X33BF00D55528C824.avi,20,652,392,260,66.3265306122449,morphological_dilation,3,2
0X33BF24BE8114D6EF.avi,57,3043,2551,492,19.286554292434342,morphological_dilation,3,2
0X33BF24BE8114D6EF.avi,73,1762,1374,388,28.238719068413392,morphological_dilation,3,2
0X33C02A3FE1E3BB60.avi,93,2212,1768,444,25.1131221719457,morphological_dilation,3,2
0X33C02A3FE1E3BB60.avi,116,1423,1051,372,35.39486203615604,morphological_dilation,3,2
0X33C06F70A505E8A4.avi,50,1861,1481,380,25.65833896016205,morphological_dilation,3,2
0X33C06F70A505E8A4.avi,70,1177,865,312,36.06936416184971,morphological_dilation,3,2
0X33C1CE560C2A94F7.avi,103,2432,1980,452,22.828282828282827,morphological_dilation,3,2
0X33C1CE560C2A94F7.avi,119,1607,1207,400,33.140016570008285,morphological_dilation,3,2
0X33C3D95C20A0D931.avi,24,1179,875,304,34.74285714285714,morphological_dilation,3,2
0X33C3D95C20A0D931.avi,38,832,580,252,43.44827586206896,morphological_dilation,3,2
0X33C5FAF146604827.avi,29,1083,767,316,41.19947848761408,morphological_dilation,3,2
0X33C5FAF146604827.avi,41,675,391,284,72.63427109974424,morphological_dilation,3,2
0X33C791E1689C2726.avi,85,1872,1435,437,30.452961672473865,morphological_dilation,3,2
0X33C791E1689C2726.avi,103,1112,768,344,44.79166666666667,morphological_dilation,3,2
0X33CB7178EBFA4CC8.avi,69,1281,969,312,32.19814241486068,morphological_dilation,3,2
0X33CB7178EBFA4CC8.avi,79,906,630,276,43.80952380952381,morphological_dilation,3,2
0X33CE722927824933.avi,36,1795,1391,404,29.043853342918762,morphological_dilation,3,2
0X33CE722927824933.avi,52,1065,749,316,42.18958611481976,morphological_dilation,3,2
0X33D18DF74CDD4C2A.avi,116,1133,813,320,39.36039360393604,morphological_dilation,3,2
0X33D18DF74CDD4C2A.avi,132,783,503,280,55.666003976143145,morphological_dilation,3,2
0X33D2E42B24A37393.avi,48,4279,3671,608,16.56224461999455,morphological_dilation,3,2
0X33D2E42B24A37393.avi,63,2391,1923,468,24.336973478939157,morphological_dilation,3,2
0X33D4E36501CE4BB3.avi,128,1783,1399,384,27.448177269478197,morphological_dilation,3,2
0X33D4E36501CE4BB3.avi,145,1178,862,316,36.65893271461717,morphological_dilation,3,2
0X33D4F7277E4B9E25.avi,129,3312,2824,488,17.280453257790366,morphological_dilation,3,2
0X33D4F7277E4B9E25.avi,148,2186,1782,404,22.671156004489337,morphological_dilation,3,2
0X33D5FF46E1A2274.avi,48,1355,992,363,36.59274193548387,morphological_dilation,3,2
0X33D5FF46E1A2274.avi,62,818,458,360,78.60262008733623,morphological_dilation,3,2
0X33D6C37E2BE30F7C.avi,48,1812,1428,384,26.89075630252101,morphological_dilation,3,2
0X33D6C37E2BE30F7C.avi,68,1264,928,336,36.206896551724135,morphological_dilation,3,2
0X33D87F30AE9C9DB6.avi,54,1761,1369,392,28.634039444850256,morphological_dilation,3,2
0X33D87F30AE9C9DB6.avi,70,1207,883,324,36.693091732729336,morphological_dilation,3,2
0X33DC70DA3600D15D.avi,71,3568,3028,540,17.8335535006605,morphological_dilation,3,2
0X33DC70DA3600D15D.avi,82,2962,2470,492,19.91902834008097,morphological_dilation,3,2
0X33DC75C67339384A.avi,132,1919,1543,376,24.36811406351264,morphological_dilation,3,2
0X33DC75C67339384A.avi,146,1089,797,292,36.637390213299874,morphological_dilation,3,2
0X33DF960A6BD847AD.avi,81,2932,2424,508,20.957095709570957,morphological_dilation,3,2
0X33DF960A6BD847AD.avi,102,2139,1696,443,26.120283018867923,morphological_dilation,3,2
0X33E0EF504880E70C.avi,101,1985,1589,396,24.921334172435493,morphological_dilation,3,2
0X33E0EF504880E70C.avi,120,1237,906,331,36.53421633554083,morphological_dilation,3,2
0X33E127FCB951ED9C.avi,42,1645,1273,372,29.222309505106047,morphological_dilation,3,2
0X33E127FCB951ED9C.avi,51,879,591,288,48.73096446700508,morphological_dilation,3,2
0X33E4547677604CF2.avi,35,2054,1662,392,23.586040914560773,morphological_dilation,3,2
0X33E4547677604CF2.avi,52,1672,1316,356,27.0516717325228,morphological_dilation,3,2
0X33E9BEA41552C6F3.avi,103,1561,1217,344,28.26622843056697,morphological_dilation,3,2
0X33E9BEA41552C6F3.avi,113,946,653,293,44.86983154670751,morphological_dilation,3,2
0X33EA067E1BF77EFA.avi,78,1761,1385,376,27.148014440433215,morphological_dilation,3,2
0X33EA067E1BF77EFA.avi,94,1163,851,312,36.66274970622796,morphological_dilation,3,2
0X33EA3705CEBB74DA.avi,177,2663,2189,474,21.65372316126085,morphological_dilation,3,2
0X33EA3705CEBB74DA.avi,198,1924,1512,412,27.24867724867725,morphological_dilation,3,2
0X33EAE0F44B7618C1.avi,42,1896,1484,412,27.762803234501348,morphological_dilation,3,2
0X33EAE0F44B7618C1.avi,62,1416,1064,352,33.08270676691729,morphological_dilation,3,2
0X33EBABBCE09F2DAE.avi,34,1244,932,312,33.47639484978541,morphological_dilation,3,2
0X33EBABBCE09F2DAE.avi,53,840,572,268,46.85314685314685,morphological_dilation,3,2
0X33EC93EAFBBD0C5E.avi,68,960,676,284,42.01183431952663,morphological_dilation,3,2
0X33EC93EAFBBD0C5E.avi,79,545,299,246,82.2742474916388,morphological_dilation,3,2
0X33ED9A0B02AAACFA.avi,86,1516,1184,332,28.040540540540544,morphological_dilation,3,2
0X33ED9A0B02AAACFA.avi,101,915,631,284,45.00792393026941,morphological_dilation,3,2
0X33EE0DCD5DC58B4C.avi,93,1727,1359,368,27.078734363502576,morphological_dilation,3,2
0X33EE0DCD5DC58B4C.avi,109,971,683,288,42.16691068814056,morphological_dilation,3,2
0X33EF85BEFE8A25A1.avi,186,1431,1075,356,33.116279069767444,morphological_dilation,3,2
0X33EF85BEFE8A25A1.avi,198,761,469,292,62.26012793176972,morphological_dilation,3,2
0X33EFAD3CC44F65D2.avi,153,1826,1442,384,26.629680998613036,morphological_dilation,3,2
0X33EFAD3CC44F65D2.avi,170,1267,943,324,34.35843054082714,morphological_dilation,3,2
0X33F1D582C99188E6.avi,46,2319,1859,460,24.744486282947822,morphological_dilation,3,2
0X33F1D582C99188E6.avi,65,1693,1297,396,30.53199691595991,morphological_dilation,3,2
0X33F65ADDD00BECF.avi,44,1627,1267,360,28.413575374901338,morphological_dilation,3,2
0X33F65ADDD00BECF.avi,65,1201,893,308,34.49048152295633,morphological_dilation,3,2
0X33F695DCDDB78E64.avi,76,1496,1131,365,32.272325375773654,morphological_dilation,3,2
0X33F695DCDDB78E64.avi,95,856,580,276,47.58620689655172,morphological_dilation,3,2
0X33FAC1D874BC1873.avi,91,1993,1577,416,26.379201014584652,morphological_dilation,3,2
0X33FAC1D874BC1873.avi,105,1734,1336,398,29.790419161676645,morphological_dilation,3,2
0X33FAD88E89C48D24.avi,34,1772,1400,372,26.571428571428573,morphological_dilation,3,2
0X33FAD88E89C48D24.avi,52,1318,974,344,35.318275154004105,morphological_dilation,3,2
0X33FB3B666A158A2B.avi,3,1873,1493,380,25.452109845947756,morphological_dilation,3,2
0X33FB3B666A158A2B.avi,20,1216,908,308,33.92070484581498,morphological_dilation,3,2
0X33FEE43E021DA243.avi,70,1409,1065,344,32.30046948356807,morphological_dilation,3,2
0X33FEE43E021DA243.avi,83,874,582,292,50.171821305841924,morphological_dilation,3,2
0X3402A5D3DB11938E.avi,60,1485,1113,372,33.42318059299191,morphological_dilation,3,2
0X3402A5D3DB11938E.avi,72,1009,697,312,44.76327116212339,morphological_dilation,3,2
0X3402AE2F48D0B71C.avi,29,1094,790,304,38.48101265822785,morphological_dilation,3,2
0X3402AE2F48D0B71C.avi,42,713,461,252,54.66377440347071,morphological_dilation,3,2
0X340364B9261E5FD8.avi,99,3296,2780,516,18.56115107913669,morphological_dilation,3,2
0X340364B9261E5FD8.avi,119,2797,2322,475,20.45650301464255,morphological_dilation,3,2
0X3403D217C07A90BB.avi,0,1995,1611,384,23.83612662942272,morphological_dilation,3,2
0X3403D217C07A90BB.avi,18,1299,987,312,31.61094224924012,morphological_dilation,3,2
0X34093F356D30ECBD.avi,45,2521,2053,468,22.795908426692645,morphological_dilation,3,2
0X34093F356D30ECBD.avi,67,1962,1562,400,25.60819462227913,morphological_dilation,3,2
0X340A15409D548A73.avi,144,1511,1155,356,30.822510822510825,morphological_dilation,3,2
0X340A15409D548A73.avi,157,906,626,280,44.72843450479233,morphological_dilation,3,2
0X340D3CA7C92DC723.avi,32,1541,1189,352,29.60470984020185,morphological_dilation,3,2
0X340D3CA7C92DC723.avi,46,1328,992,336,33.87096774193548,morphological_dilation,3,2
0X341959DF85C5BE6E.avi,71,3564,2994,570,19.03807615230461,morphological_dilation,3,2
0X341959DF85C5BE6E.avi,93,2295,1815,480,26.446280991735538,morphological_dilation,3,2
0X341CD0F8247C3635.avi,29,1498,1150,348,30.26086956521739,morphological_dilation,3,2
0X341CD0F8247C3635.avi,41,959,671,288,42.92101341281669,morphological_dilation,3,2
0X341CE51CF56BDC97.avi,131,1472,1132,340,30.03533568904594,morphological_dilation,3,2
0X341CE51CF56BDC97.avi,144,903,599,304,50.75125208681135,morphological_dilation,3,2
0X341D23C239E4D3D3.avi,90,1607,1247,360,28.869286287089015,morphological_dilation,3,2
0X341D23C239E4D3D3.avi,107,1158,842,316,37.52969121140142,morphological_dilation,3,2
0X341EC20E83B0B356.avi,52,1635,1275,360,28.235294117647058,morphological_dilation,3,2
0X341EC20E83B0B356.avi,67,998,722,276,38.227146814404435,morphological_dilation,3,2
0X3420346582CD97A4.avi,40,1658,1306,352,26.952526799387442,morphological_dilation,3,2
0X3420346582CD97A4.avi,57,1104,804,300,37.3134328358209,morphological_dilation,3,2
0X3422556389DBC33C.avi,69,1647,1279,368,28.77247849882721,morphological_dilation,3,2
0X3422556389DBC33C.avi,86,1186,866,320,36.95150115473441,morphological_dilation,3,2
0X342304BADF69D9F5.avi,68,1632,1264,368,29.11392405063291,morphological_dilation,3,2
0X342304BADF69D9F5.avi,87,1098,790,308,38.9873417721519,morphological_dilation,3,2
0X342642887C3B635A.avi,45,2195,1775,420,23.661971830985916,morphological_dilation,3,2
0X342642887C3B635A.avi,69,1870,1494,376,25.167336010709505,morphological_dilation,3,2
0X3427B817F8246DC0.avi,126,2027,1611,416,25.822470515207947,morphological_dilation,3,2
0X3427B817F8246DC0.avi,141,1235,907,328,36.163175303197356,morphological_dilation,3,2
0X342BECBDEC226B4B.avi,82,2821,2318,503,21.69974115616911,morphological_dilation,3,2
0X342BECBDEC226B4B.avi,100,1730,1321,409,30.96139288417865,morphological_dilation,3,2
0X342C33B7EFB51C1F.avi,50,1405,1049,356,33.93708293612965,morphological_dilation,3,2
0X342C33B7EFB51C1F.avi,66,799,517,282,54.54545454545454,morphological_dilation,3,2
0X34307A6B78240F3C.avi,41,1559,1167,392,33.59040274207369,morphological_dilation,3,2
0X34307A6B78240F3C.avi,55,935,627,308,49.122807017543856,morphological_dilation,3,2
0X34346DB8538E9C00.avi,83,2093,1689,404,23.919478981645945,morphological_dilation,3,2
0X34346DB8538E9C00.avi,99,1405,1061,344,32.42224316682375,morphological_dilation,3,2
0X34371B72F2CA944B.avi,34,3114,2606,508,19.493476592478896,morphological_dilation,3,2
0X34371B72F2CA944B.avi,50,2583,2115,468,22.127659574468083,morphological_dilation,3,2
0X343BE9ED06FDDBF.avi,116,2550,2070,480,23.18840579710145,morphological_dilation,3,2
0X343BE9ED06FDDBF.avi,139,1397,1041,356,34.197886647454375,morphological_dilation,3,2
0X343BF4FF40F55526.avi,51,2253,1785,468,26.218487394957986,morphological_dilation,3,2
0X343BF4FF40F55526.avi,65,1329,961,368,38.29344432882414,morphological_dilation,3,2
0X343CD94989ABD688.avi,78,2170,1738,432,24.856156501726122,morphological_dilation,3,2
0X343CD94989ABD688.avi,91,1335,983,352,35.8087487283825,morphological_dilation,3,2
0X343CEAA877051407.avi,34,1850,1466,384,26.193724420190996,morphological_dilation,3,2
0X343CEAA877051407.avi,43,1199,863,336,38.93395133256084,morphological_dilation,3,2
0X3440ECCBC0B8B0B8.avi,48,1405,1069,336,31.431244153414404,morphological_dilation,3,2
0X3440ECCBC0B8B0B8.avi,62,896,616,280,45.45454545454545,morphological_dilation,3,2
0X3446892185071673.avi,2,4663,4035,628,15.563816604708796,morphological_dilation,3,2
0X3446892185071673.avi,23,2733,2245,488,21.73719376391982,morphological_dilation,3,2
0X344A1BA4E101C1A3.avi,93,1813,1421,392,27.586206896551722,morphological_dilation,3,2
0X344A1BA4E101C1A3.avi,109,1275,939,336,35.78274760383386,morphological_dilation,3,2
0X344B9B92809DFB2.avi,134,1439,1095,344,31.41552511415525,morphological_dilation,3,2
0X344B9B92809DFB2.avi,152,996,700,296,42.285714285714285,morphological_dilation,3,2
0X3450FE8B316FA595.avi,57,1711,1323,388,29.327286470143616,morphological_dilation,3,2
0X3450FE8B316FA595.avi,78,1053,725,328,45.241379310344826,morphological_dilation,3,2
0X34517C9565F4887A.avi,94,1778,1390,388,27.913669064748202,morphological_dilation,3,2
0X34517C9565F4887A.avi,116,1168,836,332,39.71291866028708,morphological_dilation,3,2
0X3452E6F46D1EED03.avi,63,1511,1151,360,31.277150304083406,morphological_dilation,3,2
0X3452E6F46D1EED03.avi,77,1269,921,348,37.785016286644954,morphological_dilation,3,2
0X345C12B577CFF6AF.avi,46,2216,1804,412,22.838137472283815,morphological_dilation,3,2
0X345C12B577CFF6AF.avi,66,1445,1093,352,32.20494053064959,morphological_dilation,3,2
0X345D4E0B1B2EBAA1.avi,61,1120,796,324,40.7035175879397,morphological_dilation,3,2
0X345D4E0B1B2EBAA1.avi,75,515,273,242,88.64468864468864,morphological_dilation,3,2
0X346296E160818655.avi,3,1393,1043,350,33.557046979865774,morphological_dilation,3,2
0X346296E160818655.avi,16,817,533,284,53.283302063789876,morphological_dilation,3,2
0X34681486F5F5BA04.avi,49,1963,1571,392,24.95225970719287,morphological_dilation,3,2
0X34681486F5F5BA04.avi,68,1112,796,316,39.698492462311556,morphological_dilation,3,2
0X3468566357AA7782.avi,92,1644,1272,372,29.245283018867923,morphological_dilation,3,2
0X3468566357AA7782.avi,110,958,678,280,41.29793510324484,morphological_dilation,3,2
0X346A7A8994D823E6.avi,95,3099,2599,500,19.23816852635629,morphological_dilation,3,2
0X346A7A8994D823E6.avi,113,2320,1854,466,25.13484358144552,morphological_dilation,3,2
0X346C93EAA0D34D61.avi,105,1797,1421,376,26.460239268121043,morphological_dilation,3,2
0X346C93EAA0D34D61.avi,118,1489,1135,354,31.18942731277533,morphological_dilation,3,2
0X3473A41F60063EDA.avi,119,2097,1709,388,22.70333528379169,morphological_dilation,3,2
0X3473A41F60063EDA.avi,140,1813,1449,364,25.120772946859905,morphological_dilation,3,2
0X34741F168806C3CA.avi,77,2113,1682,431,25.62425683709869,morphological_dilation,3,2
0X34741F168806C3CA.avi,92,1276,960,316,32.916666666666664,morphological_dilation,3,2
0X3475D2DF28CA8EFA.avi,33,2392,1948,444,22.79260780287474,morphological_dilation,3,2
0X3475D2DF28CA8EFA.avi,49,2047,1643,404,24.589166159464394,morphological_dilation,3,2
0X347C08CBDD9C7630.avi,54,1551,1179,372,31.552162849872772,morphological_dilation,3,2
0X347C08CBDD9C7630.avi,71,921,613,308,50.24469820554649,morphological_dilation,3,2
0X348035818233D5AE.avi,85,3218,2714,504,18.570375829034635,morphological_dilation,3,2
0X348035818233D5AE.avi,103,2718,2230,488,21.883408071748878,morphological_dilation,3,2
0X3483EE5D8D715915.avi,103,1441,1085,356,32.8110599078341,morphological_dilation,3,2
0X3483EE5D8D715915.avi,120,1153,821,332,40.43848964677223,morphological_dilation,3,2
0X3485FF30A440873D.avi,44,2753,2285,468,20.48140043763676,morphological_dilation,3,2
0X3485FF30A440873D.avi,62,1777,1381,396,28.674873280231715,morphological_dilation,3,2
0X3486DE177009C0A7.avi,32,2798,2334,464,19.880034275921165,morphological_dilation,3,2
0X3486DE177009C0A7.avi,48,2484,2024,460,22.727272727272727,morphological_dilation,3,2
0X3488FD340222E032.avi,38,1568,1204,364,30.23255813953488,morphological_dilation,3,2
0X3488FD340222E032.avi,54,1015,715,300,41.95804195804196,morphological_dilation,3,2
0X348C1A7ED9165514.avi,28,1227,901,326,36.18201997780244,morphological_dilation,3,2
0X348C1A7ED9165514.avi,36,763,491,272,55.397148676171085,morphological_dilation,3,2
0X348C4CEA595CD540.avi,150,2105,1681,424,25.223081499107675,morphological_dilation,3,2
0X348C4CEA595CD540.avi,165,1239,899,340,37.81979977753059,morphological_dilation,3,2
0X3491A2D8671884AA.avi,86,1859,1463,396,27.06766917293233,morphological_dilation,3,2
0X3491A2D8671884AA.avi,101,1113,797,316,39.6486825595985,morphological_dilation,3,2
0X349290B231655FCF.avi,1,2017,1633,384,23.515003061849356,morphological_dilation,3,2
0X349290B231655FCF.avi,14,1519,1179,340,28.83799830364716,morphological_dilation,3,2
0X34937EEA012BAFAC.avi,45,1428,1072,356,33.2089552238806,morphological_dilation,3,2
0X34937EEA012BAFAC.avi,59,979,663,316,47.66214177978884,morphological_dilation,3,2
0X3496FC2940AE309C.avi,195,1531,1155,376,32.55411255411255,morphological_dilation,3,2
0X3496FC2940AE309C.avi,212,944,640,304,47.5,morphological_dilation,3,2
0X349B5DCF9294D081.avi,57,1774,1406,368,26.173541963015644,morphological_dilation,3,2
0X349B5DCF9294D081.avi,75,1102,786,316,40.20356234096692,morphological_dilation,3,2
0X34A2487BD238406D.avi,39,1750,1375,375,27.27272727272727,morphological_dilation,3,2
0X34A2487BD238406D.avi,55,1205,885,320,36.15819209039548,morphological_dilation,3,2
0X34A36626F45738E3.avi,2,3186,2662,524,19.684447783621337,morphological_dilation,3,2
0X34A36626F45738E3.avi,16,2232,1778,454,25.534308211473565,morphological_dilation,3,2
0X34A57B49B7505FF0.avi,89,1290,958,332,34.65553235908142,morphological_dilation,3,2
0X34A57B49B7505FF0.avi,104,762,502,260,51.79282868525896,morphological_dilation,3,2
0X34A86702D598B94.avi,0,1299,983,316,32.146490335707014,morphological_dilation,3,2
0X34A86702D598B94.avi,15,1098,806,292,36.22828784119106,morphological_dilation,3,2
0X34A9A9AC83DB199A.avi,28,1901,1517,384,25.313117996044827,morphological_dilation,3,2
0X34A9A9AC83DB199A.avi,41,1453,1117,336,30.08057296329454,morphological_dilation,3,2
0X34AFA7E543D8DB5B.avi,45,2470,2026,444,21.915103652517274,morphological_dilation,3,2
0X34AFA7E543D8DB5B.avi,65,1596,1240,356,28.70967741935484,morphological_dilation,3,2
0X34B0D3390808FB87.avi,56,1707,1347,360,26.7260579064588,morphological_dilation,3,2
0X34B0D3390808FB87.avi,73,1018,730,288,39.45205479452055,morphological_dilation,3,2
0X34B3A7DE20686478.avi,96,3004,2516,488,19.395866454689983,morphological_dilation,3,2
0X34B3A7DE20686478.avi,116,1874,1462,412,28.18057455540356,morphological_dilation,3,2
0X34B82B9BE9BD2A62.avi,50,1409,1057,352,33.30179754020814,morphological_dilation,3,2
0X34B82B9BE9BD2A62.avi,69,864,584,280,47.94520547945205,morphological_dilation,3,2
0X34BF7E5793966642.avi,64,1741,1377,364,26.434277414669573,morphological_dilation,3,2
0X34BF7E5793966642.avi,82,1142,834,308,36.930455635491604,morphological_dilation,3,2
0X34C0948C7AE2C568.avi,58,1956,1568,388,24.744897959183675,morphological_dilation,3,2
0X34C0948C7AE2C568.avi,73,1399,1067,332,31.115276476101215,morphological_dilation,3,2
0X34C0B1836A741427.avi,62,1162,830,332,40.0,morphological_dilation,3,2
0X34C0B1836A741427.avi,78,687,414,273,65.94202898550725,morphological_dilation,3,2
0X34C1E0788687F5F.avi,99,1518,1162,356,30.6368330464716,morphological_dilation,3,2
0X34C1E0788687F5F.avi,113,906,622,284,45.659163987138264,morphological_dilation,3,2
0X34C21BF64815FE24.avi,48,1747,1359,388,28.550404709345106,morphological_dilation,3,2
0X34C21BF64815FE24.avi,64,1328,980,348,35.51020408163265,morphological_dilation,3,2
0X34C28111C4C125E0.avi,39,1249,941,308,32.731137088204036,morphological_dilation,3,2
0X34C28111C4C125E0.avi,55,837,573,264,46.07329842931937,morphological_dilation,3,2
0X34C6D880282612DE.avi,6,1301,981,320,32.61977573904179,morphological_dilation,3,2
0X34C6D880282612DE.avi,20,1042,746,296,39.67828418230563,morphological_dilation,3,2
0X34C6E0BADBD81AF9.avi,49,2053,1638,415,25.335775335775335,morphological_dilation,3,2
0X34C6E0BADBD81AF9.avi,63,1431,1063,368,34.61900282220132,morphological_dilation,3,2
0X34D027E4D5B771F7.avi,48,1629,1273,356,27.965435978004717,morphological_dilation,3,2
0X34D027E4D5B771F7.avi,66,1112,792,320,40.4040404040404,morphological_dilation,3,2
0X34D68DB928DCDFD8.avi,53,2224,1772,452,25.5079006772009,morphological_dilation,3,2
0X34D68DB928DCDFD8.avi,66,1974,1538,436,28.348504551365412,morphological_dilation,3,2
0X34D6A77674B8E6F2.avi,83,1400,1056,344,32.57575757575758,morphological_dilation,3,2
0X34D6A77674B8E6F2.avi,97,890,625,265,42.4,morphological_dilation,3,2
0X34DFB8411A045F86.avi,167,1818,1414,404,28.57142857142857,morphological_dilation,3,2
0X34DFB8411A045F86.avi,184,1100,770,330,42.857142857142854,morphological_dilation,3,2
0X34E161E07008834A.avi,101,1947,1515,432,28.51485148514851,morphological_dilation,3,2
0X34E161E07008834A.avi,116,1208,856,352,41.1214953271028,morphological_dilation,3,2
0X34E300A9A15F96BB.avi,89,2326,1878,448,23.85516506922258,morphological_dilation,3,2
0X34E300A9A15F96BB.avi,105,1575,1203,372,30.92269326683292,morphological_dilation,3,2
0X34EB3569B7B1A4DA.avi,86,1447,1079,368,34.10565338276182,morphological_dilation,3,2
0X34EB3569B7B1A4DA.avi,99,817,545,272,49.908256880733944,morphological_dilation,3,2
0X34F1AECC373BB68E.avi,39,1650,1290,360,27.906976744186046,morphological_dilation,3,2
0X34F1AECC373BB68E.avi,51,988,692,296,42.77456647398844,morphological_dilation,3,2
0X34F2CEE849DC9CBF.avi,123,2419,1947,472,24.242424242424242,morphological_dilation,3,2
0X34F2CEE849DC9CBF.avi,139,1613,1212,401,33.085808580858085,morphological_dilation,3,2
0X34F41D6E5B689307.avi,56,1885,1485,400,26.936026936026934,morphological_dilation,3,2
0X34F41D6E5B689307.avi,71,1211,883,328,37.14609286523216,morphological_dilation,3,2
0X34F5DA86B3B45492.avi,123,1417,1085,332,30.599078341013826,morphological_dilation,3,2
0X34F5DA86B3B45492.avi,142,843,591,252,42.63959390862944,morphological_dilation,3,2
0X34F7CF2069479824.avi,32,2222,1806,416,23.034330011074196,morphological_dilation,3,2
0X34F7CF2069479824.avi,47,1939,1563,376,24.056301983365323,morphological_dilation,3,2
0X34FF0D4A53F3B1A7.avi,60,1518,1150,368,32.0,morphological_dilation,3,2
0X34FF0D4A53F3B1A7.avi,77,941,632,309,48.892405063291136,morphological_dilation,3,2
0X3500E28504F6F202.avi,48,1760,1392,368,26.436781609195403,morphological_dilation,3,2
0X3500E28504F6F202.avi,66,1144,852,292,34.27230046948357,morphological_dilation,3,2
0X3503A92D7637451.avi,44,1917,1501,416,27.71485676215856,morphological_dilation,3,2
0X3503A92D7637451.avi,61,1577,1196,381,31.8561872909699,morphological_dilation,3,2
0X35042F01545BC7FB.avi,86,1714,1354,360,26.587887740029544,morphological_dilation,3,2
0X35042F01545BC7FB.avi,103,1216,900,316,35.11111111111111,morphological_dilation,3,2
0X350970D6E6E3E907.avi,71,2010,1588,422,26.574307304785894,morphological_dilation,3,2
0X350970D6E6E3E907.avi,89,1270,914,356,38.949671772428886,morphological_dilation,3,2
0X350C03638EC233F6.avi,39,1934,1502,432,28.761651131824234,morphological_dilation,3,2
0X350C03638EC233F6.avi,54,1472,1080,392,36.2962962962963,morphological_dilation,3,2
0X350E5D4955052AFA.avi,43,2103,1699,404,23.77869334902884,morphological_dilation,3,2
0X350E5D4955052AFA.avi,62,1907,1523,384,25.21339461588969,morphological_dilation,3,2
0X350F6E738A333B5F.avi,155,1907,1515,392,25.874587458745875,morphological_dilation,3,2
0X350F6E738A333B5F.avi,175,1496,1132,364,32.15547703180212,morphological_dilation,3,2
0X3511A5055ECF66F0.avi,54,1470,1114,356,31.956912028725316,morphological_dilation,3,2
0X3511A5055ECF66F0.avi,73,849,577,272,47.14038128249567,morphological_dilation,3,2
0X35132DA02086E6C9.avi,100,2467,1984,483,24.344758064516128,morphological_dilation,3,2
0X35132DA02086E6C9.avi,121,1599,1205,394,32.697095435684645,morphological_dilation,3,2
0X3514BFDF02AF7035.avi,38,2920,2420,500,20.66115702479339,morphological_dilation,3,2
0X3514BFDF02AF7035.avi,55,2361,1921,440,22.90473711608537,morphological_dilation,3,2
0X3515B5074318C90A.avi,106,1174,844,330,39.09952606635071,morphological_dilation,3,2
0X3515B5074318C90A.avi,123,843,561,282,50.26737967914438,morphological_dilation,3,2
0X3517BDDF3F6BBF6.avi,34,2088,1688,400,23.696682464454977,morphological_dilation,3,2
0X3517BDDF3F6BBF6.avi,54,1178,850,328,38.588235294117645,morphological_dilation,3,2
0X351A2752679C0517.avi,76,3383,2839,544,19.16167664670659,morphological_dilation,3,2
